nodeid,lat,long
1086,40.643,-73.7894
1087,40.643,-73.7892
1088,40.643,-73.7888
1089,40.643,-73.7861
1090,40.6431,-73.9744
1091,40.6431,-73.7898
1092,40.6431,-73.7896
1093,40.6431,-73.7853
1094,40.6431,-73.7852
1095,40.6432,-74.0161
1096,40.6432,-73.9979
1097,40.6432,-73.9504
1098,40.6432,-73.9488
1099,40.6432,-73.7905
1100,40.6432,-73.7899
1101,40.6432,-73.7898
1102,40.6432,-73.7897
1103,40.6432,-73.7894
1104,40.6432,-73.7889
1105,40.6432,-73.7857
1106,40.6432,-73.7854
1107,40.6432,-73.7853
1108,40.6432,-73.785
1109,40.6432,-73.7849
1110,40.6432,-73.7847
1111,40.6432,-73.7846
1112,40.6432,-73.7343
1113,40.6433,-74.0051
1114,40.6433,-73.9766
1115,40.6433,-73.9469
1116,40.6433,-73.7901
1117,40.6433,-73.79
1118,40.6433,-73.7899
1119,40.6433,-73.7897
1120,40.6433,-73.7896
1121,40.6433,-73.7894
1122,40.6433,-73.7893
1123,40.6433,-73.7859
1124,40.6433,-73.7858
1125,40.6433,-73.7857
1126,40.6433,-73.7847
1127,40.6433,-73.7846
1128,40.6433,-73.7845
1129,40.6434,-73.9837
1130,40.6434,-73.9469
1131,40.6434,-73.7909
1132,40.6434,-73.7904
1133,40.6434,-73.7901
1134,40.6434,-73.79
1135,40.6434,-73.7899
1136,40.6434,-73.7898
1137,40.6434,-73.7897
1138,40.6434,-73.7896
1139,40.6434,-73.7894
1140,40.6434,-73.7892
1141,40.6434,-73.7859
1142,40.6434,-73.7858
1143,40.6434,-73.7846
1144,40.6434,-73.7844
1145,40.6434,-73.7843
1146,40.6434,-73.7842
1147,40.6434,-73.7841
1148,40.6435,-73.9765
1149,40.6435,-73.9721
1150,40.6435,-73.7908
1151,40.6435,-73.7907
1152,40.6435,-73.7906
1153,40.6435,-73.7903
1154,40.6435,-73.7902
1155,40.6435,-73.7901
1156,40.6435,-73.79
1157,40.6435,-73.7899
1158,40.6435,-73.7898
1159,40.6435,-73.7897
1160,40.6435,-73.7896
1161,40.6435,-73.7895
1162,40.6435,-73.7894
1163,40.6435,-73.7893
1164,40.6435,-73.789
1165,40.6435,-73.7859
1166,40.6435,-73.7849
1167,40.6435,-73.7843
1168,40.6435,-73.7842
1169,40.6435,-73.7841
1170,40.6435,-73.784
1171,40.6435,-73.7837
1172,40.6436,-73.9701
1173,40.6436,-73.7974
1174,40.6436,-73.7907
1175,40.6436,-73.7906
1176,40.6436,-73.7905
1177,40.6436,-73.7904
1178,40.6436,-73.7903
1179,40.6436,-73.7902
1180,40.6436,-73.7901
1181,40.6436,-73.79
1182,40.6436,-73.7899
1183,40.6436,-73.7898
1184,40.6436,-73.7897
1185,40.6436,-73.7896
1186,40.6436,-73.7895
1187,40.6436,-73.7894
1188,40.6436,-73.7841
1189,40.6436,-73.7839
1190,40.6436,-73.7838
1191,40.6436,-73.7837
1192,40.6436,-73.7836
1193,40.6437,-73.9597
1194,40.6437,-73.7909
1195,40.6437,-73.7906
1196,40.6437,-73.7905
1197,40.6437,-73.7904
1198,40.6437,-73.7903
1199,40.6437,-73.7902
1200,40.6437,-73.7901
1201,40.6437,-73.79
1202,40.6437,-73.7899
1203,40.6437,-73.7898
1204,40.6437,-73.7897
1205,40.6437,-73.7896
1206,40.6437,-73.7861
1207,40.6437,-73.7838
1208,40.6437,-73.7837
1209,40.6437,-73.7836
1210,40.6437,-73.7835
1211,40.6437,-73.7834
1212,40.6437,-73.7833
1213,40.6438,-74.0154
1214,40.6438,-73.9915
1215,40.6438,-73.9796
1216,40.6438,-73.9703
1217,40.6438,-73.9588
1218,40.6438,-73.9335
1219,40.6438,-73.791
1220,40.6438,-73.7907
1221,40.6438,-73.7906
1222,40.6438,-73.7905
1223,40.6438,-73.7904
1224,40.6438,-73.7903
1225,40.6438,-73.7902
1226,40.6438,-73.7901
1227,40.6438,-73.79
1228,40.6438,-73.7899
1229,40.6438,-73.7898
1230,40.6438,-73.7897
1231,40.6438,-73.7896
1232,40.6438,-73.7895
1233,40.6438,-73.786
1234,40.6438,-73.7839
1235,40.6438,-73.7835
1236,40.6438,-73.7834
1237,40.6438,-73.7833
1238,40.6438,-73.7832
1239,40.6438,-73.7831
1240,40.6439,-74.0154
1241,40.6439,-74.0128
1242,40.6439,-73.9992
1243,40.6439,-73.9762
1244,40.6439,-73.7907
1245,40.6439,-73.7906
1246,40.6439,-73.7905
1247,40.6439,-73.7904
1248,40.6439,-73.7903
1249,40.6439,-73.7902
1250,40.6439,-73.7901
1251,40.6439,-73.79
1252,40.6439,-73.7899
1253,40.6439,-73.7898
1254,40.6439,-73.7897
1255,40.6439,-73.7896
1256,40.6439,-73.7895
1257,40.6439,-73.7862
1258,40.6439,-73.7834
1259,40.6439,-73.7833
1260,40.6439,-73.7832
1261,40.6439,-73.7831
1262,40.6439,-73.783
1263,40.6439,-73.7829
1264,40.644,-74.0153
1265,40.644,-74.0054
1266,40.644,-74.0007
1267,40.644,-73.9687
1268,40.644,-73.7911
1269,40.644,-73.7908
1270,40.644,-73.7907
1271,40.644,-73.7906
1272,40.644,-73.7905
1273,40.644,-73.7904
1274,40.644,-73.7903
1275,40.644,-73.7902
1276,40.644,-73.7901
1277,40.644,-73.79
1278,40.644,-73.7898
1279,40.644,-73.7897
1280,40.644,-73.7896
1281,40.644,-73.7895
1282,40.644,-73.7894
1283,40.644,-73.7862
1284,40.644,-73.7834
1285,40.644,-73.783
1286,40.644,-73.7829
1287,40.644,-73.7828
1288,40.644,-73.7827
1289,40.644,-73.7826
1290,40.644,-73.7825
1291,40.6441,-73.9966
1292,40.6441,-73.97
1293,40.6441,-73.9669
1294,40.6441,-73.908
1295,40.6441,-73.7909
1296,40.6441,-73.7908
1297,40.6441,-73.7907
1298,40.6441,-73.7906
1299,40.6441,-73.7905
1300,40.6441,-73.7904
1301,40.6441,-73.7902
1302,40.6441,-73.7901
1303,40.6441,-73.79
1304,40.6441,-73.7899
1305,40.6441,-73.7863
1306,40.6441,-73.7834
1307,40.6441,-73.7833
1308,40.6441,-73.7829
1309,40.6441,-73.7828
1310,40.6441,-73.7827
1311,40.6441,-73.7826
1312,40.6441,-73.7825
1313,40.6441,-73.7824
1314,40.6442,-73.9907
1315,40.6442,-73.958
1316,40.6442,-73.9554
1317,40.6442,-73.7907
1318,40.6442,-73.7906
1319,40.6442,-73.7903
1320,40.6442,-73.7902
1321,40.6442,-73.7901
1322,40.6442,-73.7899
1323,40.6442,-73.7863
1324,40.6442,-73.7833
1325,40.6442,-73.7832
1326,40.6442,-73.7831
1327,40.6442,-73.783
1328,40.6442,-73.7826
1329,40.6442,-73.7825
1330,40.6442,-73.7824
1331,40.6442,-73.7823
1332,40.6442,-73.7822
1333,40.6442,-73.782
1334,40.6442,-73.6841
1335,40.6443,-74.0076
1336,40.6443,-74.004
1337,40.6443,-73.9843
1338,40.6443,-73.7922
1339,40.6443,-73.7908
1340,40.6443,-73.7907
1341,40.6443,-73.7906
1342,40.6443,-73.7869
1343,40.6443,-73.7868
1344,40.6443,-73.7867
1345,40.6443,-73.7865
1346,40.6443,-73.7864
1347,40.6443,-73.7863
1348,40.6443,-73.7832
1349,40.6443,-73.783
1350,40.6443,-73.7829
1351,40.6443,-73.7828
1352,40.6443,-73.7827
1353,40.6443,-73.7826
1354,40.6443,-73.7824
1355,40.6443,-73.7823
1356,40.6443,-73.7822
1357,40.6443,-73.7821
1358,40.6443,-73.782
1359,40.6443,-73.7819
1360,40.6444,-74.0214
1361,40.6444,-74.0106
1362,40.6444,-73.9971
1363,40.6444,-73.9868
1364,40.6444,-73.9846
1365,40.6444,-73.9844
1366,40.6444,-73.9644
1367,40.6444,-73.9479
1368,40.6444,-73.7929
1369,40.6444,-73.7927
1370,40.6444,-73.7919
1371,40.6444,-73.7909
1372,40.6444,-73.7908
1373,40.6444,-73.7906
1374,40.6444,-73.7905
1375,40.6444,-73.7903
1376,40.6444,-73.7901
1377,40.6444,-73.7887
1378,40.6444,-73.7864
1379,40.6444,-73.7831
1380,40.6444,-73.783
1381,40.6444,-73.7829
1382,40.6444,-73.7828
1383,40.6444,-73.7827
1384,40.6444,-73.7826
1385,40.6444,-73.7825
1386,40.6444,-73.7824
1387,40.6444,-73.7823
1388,40.6444,-73.7822
1389,40.6444,-73.7821
1390,40.6444,-73.782
1391,40.6444,-73.7819
1392,40.6444,-73.7818
1393,40.6445,-73.9754
1394,40.6445,-73.9072
1395,40.6445,-73.9069
1396,40.6445,-73.7963
1397,40.6445,-73.796
1398,40.6445,-73.7955
1399,40.6445,-73.7954
1400,40.6445,-73.7953
1401,40.6445,-73.7952
1402,40.6445,-73.794
1403,40.6445,-73.7933
1404,40.6445,-73.7919
1405,40.6445,-73.7915
1406,40.6445,-73.7912
1407,40.6445,-73.7911
1408,40.6445,-73.7909
1409,40.6445,-73.7884
1410,40.6445,-73.7883
1411,40.6445,-73.7877
1412,40.6445,-73.7868
1413,40.6445,-73.7867
1414,40.6445,-73.7866
1415,40.6445,-73.7865
1416,40.6445,-73.7858
1417,40.6445,-73.783
1418,40.6445,-73.7828
1419,40.6445,-73.7827
1420,40.6445,-73.7826
1421,40.6445,-73.7825
1422,40.6445,-73.7824
1423,40.6445,-73.7823
1424,40.6445,-73.7822
1425,40.6445,-73.7821
1426,40.6445,-73.782
1427,40.6445,-73.7819
1428,40.6445,-73.7818
1429,40.6445,-73.7229
1430,40.6446,-73.9627
1431,40.6446,-73.9624
1432,40.6446,-73.9622
1433,40.6446,-73.9281
1434,40.6446,-73.7973
1435,40.6446,-73.7971
1436,40.6446,-73.797
1437,40.6446,-73.7954
1438,40.6446,-73.7953
1439,40.6446,-73.7951
1440,40.6446,-73.7947
1441,40.6446,-73.7942
1442,40.6446,-73.7939
1443,40.6446,-73.7935
1444,40.6446,-73.7928
1445,40.6446,-73.7897
1446,40.6446,-73.7895
1447,40.6446,-73.7893
1448,40.6446,-73.788
1449,40.6446,-73.7867
1450,40.6446,-73.7866
1451,40.6446,-73.7828
1452,40.6446,-73.7827
1453,40.6446,-73.7826
1454,40.6446,-73.7825
1455,40.6446,-73.7824
1456,40.6446,-73.7823
1457,40.6446,-73.7822
1458,40.6446,-73.7821
1459,40.6446,-73.782
1460,40.6446,-73.7819
1461,40.6446,-73.7818
1462,40.6446,-73.7817
1463,40.6446,-73.7816
1464,40.6446,-73.7774
1465,40.6446,-73.7773
1466,40.6446,-73.7771
1467,40.6446,-73.777
1468,40.6446,-73.7769
1469,40.6447,-73.9767
1470,40.6447,-73.9748
1471,40.6447,-73.9719
1472,40.6447,-73.9703
1473,40.6447,-73.798
1474,40.6447,-73.7976
1475,40.6447,-73.7975
1476,40.6447,-73.7969
1477,40.6447,-73.7962
1478,40.6447,-73.796
1479,40.6447,-73.7957
1480,40.6447,-73.7949
1481,40.6447,-73.794
1482,40.6447,-73.7937
1483,40.6447,-73.7934
1484,40.6447,-73.793
1485,40.6447,-73.792
1486,40.6447,-73.7908
1487,40.6447,-73.7907
1488,40.6447,-73.7905
1489,40.6447,-73.7904
1490,40.6447,-73.79
1491,40.6447,-73.7893
1492,40.6447,-73.7829
1493,40.6447,-73.7828
1494,40.6447,-73.7827
1495,40.6447,-73.7826
1496,40.6447,-73.7825
1497,40.6447,-73.7824
1498,40.6447,-73.7823
1499,40.6447,-73.7822
1500,40.6447,-73.7821
1501,40.6447,-73.782
1502,40.6447,-73.7819
1503,40.6447,-73.7818
1504,40.6447,-73.7817
1505,40.6447,-73.7813
1506,40.6447,-73.7776
1507,40.6447,-73.7775
1508,40.6447,-73.7774
1509,40.6447,-73.7772
1510,40.6447,-73.7771
1511,40.6447,-73.777
1512,40.6447,-73.7769
1513,40.6447,-73.7768
1514,40.6447,-73.7765
1515,40.6448,-73.9748
1516,40.6448,-73.9651
1517,40.6448,-73.9531
1518,40.6448,-73.8979
1519,40.6448,-73.7981
1520,40.6448,-73.798
1521,40.6448,-73.7979
1522,40.6448,-73.7978
1523,40.6448,-73.7971
1524,40.6448,-73.7969
1525,40.6448,-73.7967
1526,40.6448,-73.7956
1527,40.6448,-73.795
1528,40.6448,-73.7948
1529,40.6448,-73.794
1530,40.6448,-73.7936
1531,40.6448,-73.7934
1532,40.6448,-73.7928
1533,40.6448,-73.7927
1534,40.6448,-73.7926
1535,40.6448,-73.7924
1536,40.6448,-73.792
1537,40.6448,-73.7916
1538,40.6448,-73.7911
1539,40.6448,-73.7909
1540,40.6448,-73.7908
1541,40.6448,-73.7906
1542,40.6448,-73.7904
1543,40.6448,-73.7899
1544,40.6448,-73.7895
1545,40.6448,-73.7835
1546,40.6448,-73.7827
1547,40.6448,-73.7826
1548,40.6448,-73.7825
1549,40.6448,-73.7824
1550,40.6448,-73.7823
1551,40.6448,-73.7822
1552,40.6448,-73.7821
1553,40.6448,-73.782
1554,40.6448,-73.7819
1555,40.6448,-73.7818
1556,40.6448,-73.7817
1557,40.6448,-73.7816
1558,40.6448,-73.7815
1559,40.6448,-73.7814
1560,40.6448,-73.7813
1561,40.6448,-73.7812
1562,40.6448,-73.7809
1563,40.6448,-73.7779
1564,40.6448,-73.7778
1565,40.6448,-73.7777
1566,40.6448,-73.7769
1567,40.6448,-73.7768
1568,40.6448,-73.7767
1569,40.6448,-73.7766
1570,40.6449,-73.9743
1571,40.6449,-73.9112
1572,40.6449,-73.7973
1573,40.6449,-73.7935
1574,40.6449,-73.7934
1575,40.6449,-73.7932
1576,40.6449,-73.793
1577,40.6449,-73.7923
1578,40.6449,-73.7913
1579,40.6449,-73.7903
1580,40.6449,-73.7898
1581,40.6449,-73.7891
1582,40.6449,-73.7885
1583,40.6449,-73.7884
1584,40.6449,-73.7879
1585,40.6449,-73.7876
1586,40.6449,-73.7871
1587,40.6449,-73.7825
1588,40.6449,-73.7824
1589,40.6449,-73.7822
1590,40.6449,-73.7821
1591,40.6449,-73.782
1592,40.6449,-73.7819
1593,40.6449,-73.7818
1594,40.6449,-73.7817
1595,40.6449,-73.7816
1596,40.6449,-73.7815
1597,40.6449,-73.7814
1598,40.6449,-73.7813
1599,40.6449,-73.7812
1600,40.6449,-73.7811
1601,40.6449,-73.7809
1602,40.6449,-73.7808
1603,40.6449,-73.7783
1604,40.6449,-73.7782
1605,40.6449,-73.7781
1606,40.6449,-73.7773
1607,40.6449,-73.7772
1608,40.6449,-73.7771
1609,40.6449,-73.777
1610,40.6449,-73.7767
1611,40.6449,-73.7766
1612,40.6449,-73.7765
1613,40.645,-74.0142
1614,40.645,-73.9642
1615,40.645,-73.9602
1616,40.645,-73.9586
1617,40.645,-73.7989
1618,40.645,-73.7939
1619,40.645,-73.7932
1620,40.645,-73.793
1621,40.645,-73.7928
1622,40.645,-73.7927
1623,40.645,-73.7925
1624,40.645,-73.792
1625,40.645,-73.7911
1626,40.645,-73.7905
1627,40.645,-73.7904
1628,40.645,-73.7899
1629,40.645,-73.7888
1630,40.645,-73.7886
1631,40.645,-73.7884
1632,40.645,-73.7882
1633,40.645,-73.7873
1634,40.645,-73.7824
1635,40.645,-73.7821
1636,40.645,-73.782
1637,40.645,-73.7819
1638,40.645,-73.7818
1639,40.645,-73.7817
1640,40.645,-73.7814
1641,40.645,-73.7813
1642,40.645,-73.7812
1643,40.645,-73.7811
1644,40.645,-73.781
1645,40.645,-73.7788
1646,40.645,-73.7785
1647,40.645,-73.7784
1648,40.645,-73.7783
1649,40.645,-73.7781
1650,40.645,-73.7773
1651,40.645,-73.7772
1652,40.645,-73.7771
1653,40.645,-73.777
1654,40.645,-73.7769
1655,40.645,-73.7768
1656,40.645,-73.7766
1657,40.645,-73.7765
1658,40.6451,-74.0227
1659,40.6451,-73.9998
1660,40.6451,-73.9996
1661,40.6451,-73.9585
1662,40.6451,-73.958
1663,40.6451,-73.9063
1664,40.6451,-73.7993
1665,40.6451,-73.7989
1666,40.6451,-73.7986
1667,40.6451,-73.7985
1668,40.6451,-73.7926
1669,40.6451,-73.7925
1670,40.6451,-73.7924
1671,40.6451,-73.7922
1672,40.6451,-73.7921
1673,40.6451,-73.7918
1674,40.6451,-73.7917
1675,40.6451,-73.7916
1676,40.6451,-73.7876
1677,40.6451,-73.7867
1678,40.6451,-73.7826
1679,40.6451,-73.7823
1680,40.6451,-73.7822
1681,40.6451,-73.782
1682,40.6451,-73.7817
1683,40.6451,-73.7812
1684,40.6451,-73.7811
1685,40.6451,-73.781
1686,40.6451,-73.7809
1687,40.6451,-73.7794
1688,40.6451,-73.7792
1689,40.6451,-73.7791
1690,40.6451,-73.7771
1691,40.6451,-73.777
1692,40.6451,-73.7769
1693,40.6451,-73.7768
1694,40.6451,-73.7767
1695,40.6451,-73.7766
1696,40.6451,-73.7765
1697,40.6451,-73.7764
1698,40.6451,-73.7763
1699,40.6452,-74.0213
1700,40.6452,-74.0175
1701,40.6452,-73.9731
1702,40.6452,-73.7988
1703,40.6452,-73.7921
1704,40.6452,-73.7919
1705,40.6452,-73.7916
1706,40.6452,-73.7905
1707,40.6452,-73.7903
1708,40.6452,-73.7892
1709,40.6452,-73.7891
1710,40.6452,-73.7859
1711,40.6452,-73.782
1712,40.6452,-73.7808
1713,40.6452,-73.7807
1714,40.6452,-73.7796
1715,40.6452,-73.7795
1716,40.6452,-73.7794
1717,40.6452,-73.7793
1718,40.6452,-73.7773
1719,40.6452,-73.7772
1720,40.6452,-73.7771
1721,40.6452,-73.777
1722,40.6452,-73.7769
1723,40.6452,-73.7768
1724,40.6452,-73.7767
1725,40.6452,-73.7766
1726,40.6452,-73.7765
1727,40.6452,-73.7764
1728,40.6452,-73.7763
1729,40.6453,-73.9843
1730,40.6453,-73.9661
1731,40.6453,-73.7995
1732,40.6453,-73.7992
1733,40.6453,-73.7917
1734,40.6453,-73.7915
1735,40.6453,-73.7908
1736,40.6453,-73.7907
1737,40.6453,-73.7906
1738,40.6453,-73.7891
1739,40.6453,-73.7877
1740,40.6453,-73.7875
1741,40.6453,-73.787
1742,40.6453,-73.7864
1743,40.6453,-73.7863
1744,40.6453,-73.7858
1745,40.6453,-73.7857
1746,40.6453,-73.7819
1747,40.6453,-73.7807
1748,40.6453,-73.7806
1749,40.6453,-73.7805
1750,40.6453,-73.7804
1751,40.6453,-73.7797
1752,40.6453,-73.777
1753,40.6453,-73.7769
1754,40.6453,-73.7768
1755,40.6453,-73.7767
1756,40.6453,-73.7766
1757,40.6453,-73.7765
1758,40.6453,-73.7764
1759,40.6453,-73.7763
1760,40.6453,-73.776
1761,40.6454,-73.9759
1762,40.6454,-73.9744
1763,40.6454,-73.7994
1764,40.6454,-73.7914
1765,40.6454,-73.791
1766,40.6454,-73.7862
1767,40.6454,-73.7861
1768,40.6454,-73.7829
1769,40.6454,-73.7819
1770,40.6454,-73.7804
1771,40.6454,-73.7803
1772,40.6454,-73.7798
1773,40.6454,-73.7769
1774,40.6454,-73.7768
1775,40.6454,-73.7767
1776,40.6454,-73.7766
1777,40.6454,-73.7765
1778,40.6454,-73.7764
1779,40.6454,-73.7763
1780,40.6454,-73.7762
1781,40.6455,-73.7996
1782,40.6455,-73.7994
1783,40.6455,-73.7917
1784,40.6455,-73.7915
1785,40.6455,-73.7914
1786,40.6455,-73.7913
1787,40.6455,-73.7911
1788,40.6455,-73.786
1789,40.6455,-73.7856
1790,40.6455,-73.7854
1791,40.6455,-73.7851
1792,40.6455,-73.7844
1793,40.6455,-73.7803
1794,40.6455,-73.7802
1795,40.6455,-73.7769
1796,40.6455,-73.7768
1797,40.6455,-73.7767
1798,40.6455,-73.7766
1799,40.6455,-73.7764
1800,40.6455,-73.7763
1801,40.6456,-73.9681
1802,40.6456,-73.9671
1803,40.6456,-73.9591
1804,40.6456,-73.7998
1805,40.6456,-73.7916
1806,40.6456,-73.7915
1807,40.6456,-73.7914
1808,40.6456,-73.7913
1809,40.6456,-73.7858
1810,40.6456,-73.785
1811,40.6456,-73.7849
1812,40.6456,-73.7803
1813,40.6456,-73.7802
1814,40.6456,-73.7801
1815,40.6456,-73.78
1816,40.6456,-73.7771
1817,40.6456,-73.777
1818,40.6456,-73.7769
1819,40.6456,-73.7768
1820,40.6456,-73.7767
1821,40.6456,-73.7764
1822,40.6456,-73.7763
1823,40.6457,-74.0114
1824,40.6457,-74.0084
1825,40.6457,-73.9732
1826,40.6457,-73.9602
1827,40.6457,-73.8001
1828,40.6457,-73.8
1829,40.6457,-73.7914
1830,40.6457,-73.7911
1831,40.6457,-73.7874
1832,40.6457,-73.7858
1833,40.6457,-73.7852
1834,40.6457,-73.7849
1835,40.6457,-73.7768
1836,40.6457,-73.7764
1837,40.6457,-73.7763
1838,40.6458,-74.0162
1839,40.6458,-74.0128
1840,40.6458,-74.0023
1841,40.6458,-73.9811
1842,40.6458,-73.9748
1843,40.6458,-73.9725
1844,40.6458,-73.9706
1845,40.6458,-73.96
1846,40.6458,-73.7914
1847,40.6458,-73.7911
1848,40.6458,-73.7875
1849,40.6458,-73.7857
1850,40.6458,-73.7845
1851,40.6458,-73.7801
1852,40.6458,-73.7769
1853,40.6458,-73.7768
1854,40.6458,-73.7763
1855,40.6458,-73.7762
1856,40.6459,-74.0116
1857,40.6459,-74.0071
1858,40.6459,-74.0041
1859,40.6459,-74.004
1860,40.6459,-73.9743
1861,40.6459,-73.8007
1862,40.6459,-73.7938
1863,40.6459,-73.7917
1864,40.6459,-73.7912
1865,40.6459,-73.7895
1866,40.6459,-73.7871
1867,40.6459,-73.7856
1868,40.6459,-73.7843
1869,40.6459,-73.7842
1870,40.6459,-73.7804
1871,40.6459,-73.7769
1872,40.6459,-73.7768
1873,40.6459,-73.7767
1874,40.6459,-73.7764
1875,40.6459,-73.7763
1876,40.646,-74.016
1877,40.646,-74.0147
1878,40.646,-74.0133
1879,40.646,-74.0128
1880,40.646,-74.0043
1881,40.646,-73.9997
1882,40.646,-73.9625
1883,40.646,-73.8007
1884,40.646,-73.7919
1885,40.646,-73.7916
1886,40.646,-73.7913
1887,40.646,-73.7903
1888,40.646,-73.7893
1889,40.646,-73.7875
1890,40.646,-73.7856
1891,40.646,-73.7847
1892,40.646,-73.7846
1893,40.646,-73.7841
1894,40.646,-73.7804
1895,40.646,-73.7802
1896,40.646,-73.7769
1897,40.646,-73.7768
1898,40.646,-73.7765
1899,40.646,-73.7764
1900,40.646,-73.7763
1901,40.6461,-73.9593
1902,40.6461,-73.8009
1903,40.6461,-73.8007
1904,40.6461,-73.7918
1905,40.6461,-73.7908
1906,40.6461,-73.7904
1907,40.6461,-73.7868
1908,40.6461,-73.7844
1909,40.6461,-73.7843
1910,40.6461,-73.784
1911,40.6461,-73.7807
1912,40.6461,-73.7805
1913,40.6461,-73.777
1914,40.6461,-73.7769
1915,40.6461,-73.7768
1916,40.6461,-73.7767
1917,40.6461,-73.7764
1918,40.6462,-73.9592
1919,40.6462,-73.8008
1920,40.6462,-73.7902
1921,40.6462,-73.7901
1922,40.6462,-73.79
1923,40.6462,-73.7898
1924,40.6462,-73.7875
1925,40.6462,-73.7856
1926,40.6462,-73.7838
1927,40.6462,-73.7806
1928,40.6462,-73.7805
1929,40.6462,-73.777
1930,40.6462,-73.7769
1931,40.6462,-73.7765
1932,40.6462,-73.7764
1933,40.6463,-74.0199
1934,40.6463,-73.9603
1935,40.6463,-73.8934
1936,40.6463,-73.8008
1937,40.6463,-73.7911
1938,40.6463,-73.7908
1939,40.6463,-73.7907
1940,40.6463,-73.7906
1941,40.6463,-73.7897
1942,40.6463,-73.7896
1943,40.6463,-73.784
1944,40.6463,-73.7839
1945,40.6463,-73.7838
1946,40.6463,-73.7806
1947,40.6463,-73.7771
1948,40.6463,-73.777
1949,40.6464,-74.0197
1950,40.6464,-74.0053
1951,40.6464,-73.7909
1952,40.6464,-73.7907
1953,40.6464,-73.7906
1954,40.6464,-73.7903
1955,40.6464,-73.7902
1956,40.6464,-73.7901
1957,40.6464,-73.79
1958,40.6464,-73.7899
1959,40.6464,-73.7898
1960,40.6464,-73.7896
1961,40.6464,-73.7874
1962,40.6464,-73.7873
1963,40.6464,-73.7838
1964,40.6464,-73.7837
1965,40.6464,-73.7836
1966,40.6464,-73.7832
1967,40.6464,-73.7807
1968,40.6464,-73.7806
1969,40.6464,-73.7805
1970,40.6464,-73.7772
1971,40.6464,-73.7771
1972,40.6464,-73.777
1973,40.6464,-73.7766
1974,40.6465,-73.9744
1975,40.6465,-73.7909
1976,40.6465,-73.7908
1977,40.6465,-73.7907
1978,40.6465,-73.7906
1979,40.6465,-73.7905
1980,40.6465,-73.7904
1981,40.6465,-73.7901
1982,40.6465,-73.7899
1983,40.6465,-73.7897
1984,40.6465,-73.7896
1985,40.6465,-73.7895
1986,40.6465,-73.7894
1987,40.6465,-73.7893
1988,40.6465,-73.789
1989,40.6465,-73.7887
1990,40.6465,-73.7864
1991,40.6465,-73.7835
1992,40.6465,-73.7809
1993,40.6465,-73.7807
1994,40.6465,-73.7806
1995,40.6465,-73.7775
1996,40.6465,-73.7773
1997,40.6465,-73.7772
1998,40.6466,-73.9748
1999,40.6466,-73.9746
2000,40.6466,-73.904
2001,40.6466,-73.8016
2002,40.6466,-73.7909
2003,40.6466,-73.7908
2004,40.6466,-73.7907
2005,40.6466,-73.7905
2006,40.6466,-73.7904
2007,40.6466,-73.7903
2008,40.6466,-73.7902
2009,40.6466,-73.7901
2010,40.6466,-73.79
2011,40.6466,-73.7899
2012,40.6466,-73.7897
2013,40.6466,-73.7896
2014,40.6466,-73.7895
2015,40.6466,-73.7894
2016,40.6466,-73.7893
2017,40.6466,-73.7887
2018,40.6466,-73.7866
2019,40.6466,-73.7836
2020,40.6466,-73.7812
2021,40.6466,-73.7809
2022,40.6466,-73.7789
2023,40.6466,-73.7788
2024,40.6466,-73.7776
2025,40.6466,-73.7775
